model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"ABfoLS_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",9.3249,0.0932,0.000991,9.327,-0.2366,0.0218,0.0482,0.0048,-0.2377,0.2195,6.2177,6.077,-0.2366,23.4083,55512.9364,0.1346,-0.2377,235.6118,5.9008,5.7617
"ABfoLS_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",12.4572,0.1246,0.001692,12.46,-4.2628,0.0471,0.2063,0.0124,-4.3008,0.4542,9.0555,5.9061,-4.2628,50.5617,237741.3602,0.0305,-4.3008,487.5873,8.7072,5.5859
"ABfoLS_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-abfols_{'epoch': 100, 'pop_size': 20, 'Ci': (0.1, 1e-05), 'Ped': 0.25, 'Ns': 4, 'N_minmax': (3, 40)}",70.42,0.7042,0.003778,70.4253,-14.7037,0.1158,0.6231,0.0109,-15.012,0.7894,17.3637,10.5925,-14.7037,124.3406,718146.5045,1.2526,-15.012,847.4353,16.9998,10.3053
"PSO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",17.1525,0.1715,0.00112,17.1548,0.9498,0.0127,0.002,0.0007,0.9478,0.0451,5.1128,5.2567,0.9498,13.6535,2339.1843,0.0065,0.9478,48.3651,4.7891,4.9318
"DE_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",17.9276,0.1793,0.001392,17.93,0.9722,0.0104,0.0011,0.0004,0.9713,0.0334,4.8831,4.9428,0.9722,11.1618,1285.9203,0.0046,0.9713,35.8597,4.5549,4.6154
"GA_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",15.8584,0.1586,0.000982,15.8604,-11.2215,0.0434,0.4756,0.0109,-11.2216,0.6897,9.4718,7.5294,-11.2215,46.5513,548146.1191,0.3938,-11.2216,740.3689,9.1039,7.1862
"PSO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",36.3214,0.3632,0.001911,36.3249,0.5255,0.0197,0.0186,0.0028,0.5219,0.1364,5.6848,5.0729,0.5255,21.098,21444.9763,0.0107,0.5219,146.441,5.3784,4.7735
"DE_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",38.7687,0.3877,0.001571,38.7718,0.9701,0.0106,0.0012,0.0004,0.9695,0.0345,4.5678,4.4997,0.9701,11.3634,1368.6129,0.0039,0.9695,36.9948,4.2803,4.2126
"GA_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-ga_{'epoch': 100, 'pop_size': 20, 'pc': 0.95, 'pm': 0.025}",35.9853,0.3599,0.001678,35.9881,0.9799,0.0097,0.0008,0.0003,0.9796,0.0282,4.6944,4.7459,0.9799,10.363,916.3226,0.0039,0.9796,30.2708,4.3837,4.4289
"TWO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",17.1718,0.1717,0.001223,17.1741,-5939493120.5988,998.1241,231983259.0948,0.6094,-5960904802.0792,15230.9967,119263.2634,8.7702,-5939493120.5988,1071509.2092,267349485431159.66,1.4456,-5960904802.0792,16350825.2217,118481.4977,8.4438
"TWO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",36.4117,0.3641,0.001532,36.4146,0.9843,0.0089,0.0006,0.0002,0.9839,0.025,4.5297,4.5424,0.9843,9.5037,720.7554,0.0036,0.9839,26.8469,4.2231,4.2395
"TWO_ELM-sliding_2-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",16.4488,0.1645,0.000991,16.4508,0.8555,0.0139,0.0057,0.0022,0.8531,0.0756,5.3547,5.7883,0.8555,14.8932,6586.6866,0.1562,0.8531,81.1584,5.0113,5.442
"TWO_ELM-sliding_3-nets_[100, 0, (5, False), (0.6, 0.4)]-TWO_{'epoch': 100, 'pop_size': 20}",35.2279,0.3523,0.001596,35.2306,0.9844,0.0092,0.0006,0.0002,0.984,0.025,4.295,4.3346,0.9844,9.8562,719.4525,0.0035,0.984,26.8226,4.0243,4.0635
"PSO_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-pso_{'epoch': 100, 'pop_size': 20, 'c_minmax': (1.2, 1.2), 'w_minmax': (0.4, 0.9)}",138.144,1.3814,0.003869,138.15,0.7519,0.0198,0.0098,0.002,0.7479,0.0991,5.6911,5.2246,0.7519,21.2595,11308.6358,0.0098,0.7479,106.3421,5.4027,4.9441
"DE_ELM-sliding_5-nets_[100, 0, (5, False), (0.6, 0.4)]-de_{'epoch': 100, 'pop_size': 20, 'Wf': 0.8, 'Cr': 0.9}",142.8256,1.4283,0.003419,142.8309,0.0707,0.0305,0.0366,0.0055,0.0587,0.1914,7.2396,6.1297,0.0707,32.7912,42215.5891,0.0487,0.0587,205.4643,6.9394,5.8334
